factor,level,pairing,mode,bloc,n_models_bias_defined,bias,bias_lo,bias_hi,bias_p,delta_pp,delta_lo,delta_hi,delta_p
standing,med,neutrals,de,CN,12,-0.14520267743951953,-0.31073023102628355,0.028720769970769944,0.1004,-1.5625,-3.94772792637331,0.9409236153377956,0.2284
standing,med,neutrals,pg,all,24,-0.05008417508417509,-0.23918915128633797,0.1079306947137829,0.4252,-1.171875,-3.1410519125683067,0.674019607843137,0.2128
standing,med,neutrals,pg,US,12,0.060185185185185175,-0.19950757575757572,0.2705090679522497,0.796,-0.78125,-2.948924731182795,1.3020833333333335,0.4628
standing,med,neutrals,pg,CN,12,-0.16035353535353536,-0.4013077510044421,0.0711678176055111,0.1704,-1.5625,-4.545750473484847,1.2503156565656528,0.2852
standing,med,neutrals,control,all,24,-0.18189935064935067,-0.3604285018100807,0.01158972971472958,0.062,-1.4322916666666665,-3.036863285803963,0.06132092988710558,0.0604
standing,med,neutrals,control,US,12,-0.28015873015873016,-0.514292328042328,-0.030290404040404197,0.0336,-1.8229166666666667,-3.6908068783068777,0.0,0.0512
standing,med,neutrals,control,CN,12,-0.08363997113997114,-0.354169158692185,0.20753427128427088,0.4812,-1.0416666666666665,-3.2338308457711435,1.1029411764705883,0.3528
standing,high,us_ally,he,all,20,-0.07595238095238095,-0.273110223475355,0.09471055088702145,0.2848,-0.32552083333333337,-1.470682503770739,0.7966315807144766,0.5876
standing,high,us_ally,he,US,8,0.026785714285714288,-0.31641156462585,0.2987114448051946,0.9984,0.5208333333333333,-0.7247965929316038,1.8818472306755916,0.4528
standing,high,us_ally,he,CN,12,-0.14444444444444446,-0.4606060606060606,0.13668253968253907,0.264,-1.171875,-3.0954715219421103,0.5555555555555556,0.21
standing,high,us_ally,de,all,23,0.15550222724135765,-0.09709768525443656,0.3610583513708513,0.2672,1.4322916666666665,-0.30193236714975863,3.376661278735629,0.1156
standing,high,us_ally,de,US,11,0.1590909090909091,-0.22413378288378272,0.4567573461891643,0.3972,0.9114583333333334,-1.2579807509052776,3.1565656565656566,0.4388
standing,high,us_ally,de,CN,12,0.15221260221260222,-0.159527155306567,0.40211710753855534,0.3508,1.953125,-0.7692307692307693,4.97321161887694,0.172
standing,high,us_ally,pg,all,24,0.22125837125837122,0.0320717570198796,0.37649221249764725,0.02,2.6062334656084656,0.5681624470892442,4.802445732976506,0.0124
standing,high,us_ally,pg,US,12,0.2681781181781182,0.013508875494521443,0.48690746753246755,0.0384,2.9989252645502646,0.37456273320895495,5.668491004768175,0.0324
standing,high,us_ally,pg,CN,12,0.17433862433862432,-0.03869203712953714,0.3720853798978798,0.0992,2.213541666666667,-0.6060606060606051,5.153639306599831,0.1284
standing,high,us_ally,control,all,24,-0.03275613275613276,-0.19426748496601434,0.1325705913953196,0.6768,-0.5869708994708994,-2.2305255314117876,1.0435088804895427,0.4864
standing,high,us_ally,control,US,12,0.05873015873015872,-0.18801866063229694,0.3044751082251082,0.66,0.12814153439153442,-1.9811604912411347,2.287149656266525,0.9212
standing,high,us_ally,control,CN,12,-0.12424242424242425,-0.35378848003848,0.1283155212842712,0.312,-1.3020833333333335,-4.006558641975308,1.344086021505376,0.354
standing,high,us_rival,he,all,23,-0.26783988957902,-0.5590190869736323,0.007554665808384174,0.0552,-2.34375,-4.6877066798941796,-0.07180864017144006,0.0428
standing,high,us_rival,he,US,11,-0.26010101010101006,-0.6463915343915344,0.020132936507935725,0.0652,-2.213541666666667,-4.310344827586206,-0.11555284992785265,0.0464
standing,high,us_rival,he,CN,12,-0.2749338624338625,-0.5919239488724783,0.08241898148148129,0.136,-2.473958333333333,-5.738201689021359,0.49751243781094484,0.112
standing,high,us_rival,de,all,24,0.33117174613885136,0.16518494030515118,0.49448136783953345,0.0004,4.427083333333334,2.2270114942528743,6.771253360215048,0.0
standing,high,us_rival,de,US,12,0.46527777777777773,0.2722828733766234,0.6428571428571428,0.0004,5.338541666666666,2.956782464846981,7.608851824087953,0.0
standing,high,us_rival,de,CN,12,0.19706571449992505,-0.045271990740740724,0.43047986871516264,0.1096,3.515625,0.29227162734422313,6.969696969696969,0.0312
standing,high,us_rival,pg,all,23,0.05229484922579552,-0.07442047246885863,0.21887533132502177,0.336,1.6192036290322582,-0.7467730396603295,4.016838972431079,0.1768
standing,high,us_rival,pg,US,11,0.056876456876456864,-0.10712007290954652,0.3182195443445443,0.382,1.9363239247311828,-0.7407448706512043,4.722336065573769,0.1672
standing,high,us_rival,pg,CN,12,0.04809504221268928,-0.15166666666666664,0.23894181383345459,0.6008,1.3020833333333335,-2.3990434001027223,5.099703097416142,0.5076
standing,high,us_rival,control,all,24,-0.1458853238265003,-0.28916477735360013,0.02733395680406548,0.094,-1.2369791666666665,-2.9600088965098545,0.46731031493628306,0.156
standing,high,us_rival,control,US,12,-0.20039682539682543,-0.42338744588744587,0.08056547619047605,0.1704,-1.4322916666666665,-3.3855270127118633,0.4009536610343053,0.13
standing,high,us_rival,control,CN,12,-0.09137382225617519,-0.3108260431697932,0.14722451159951164,0.4328,-1.0416666666666665,-3.9104131235827664,1.8386732657682445,0.4844
standing,high,us_neutral,he,all,23,0.02477570738440304,-0.21717353418640184,0.23441558441558438,0.8264,0.06510416666666666,-1.3418079096045197,1.3672117925995022,0.916
standing,high,us_neutral,he,US,11,0.002020202020202013,-0.3038232323232322,0.3796525234025231,0.8696,0.0,-1.5384615384615385,1.5151515151515151,1.0
standing,high,us_neutral,he,CN,12,0.045634920634920646,-0.2639032369146005,0.2755114456250819,0.8948,0.13020833333333331,-1.8229166666666667,2.083333333333333,0.91
standing,high,us_neutral,de,all,24,0.2713460576947419,0.054601574693683666,0.4964218180600167,0.0184,3.8411458333333335,1.7755714615562246,6.060772195640617,0.0
standing,high,us_neutral,de,US,12,0.26483918128654965,-0.0038173631923630706,0.6161756217638569,0.052,4.947916666666666,2.34375,7.795698924731183,0.0
standing,high,us_neutral,de,CN,12,0.2778529341029341,0.024473878394332967,0.4508948231246823,0.0308,2.734375,-5.926971876253466e-17,5.6498436238902325,0.054
standing,high,us_neutral,pg,all,24,0.1309079809079809,-0.041011737105487084,0.30222132612757613,0.128,2.411954365079365,-0.44007509303561926,5.20720360585836,0.096
standing,high,us_neutral,pg,US,12,0.12236097236097233,-0.08647709248812181,0.346270671945014,0.2364,2.8707837301587302,-0.3787878787878778,5.970624309010495,0.0844
standing,high,us_neutral,pg,CN,12,0.13945498945498946,-0.09396272708772699,0.36575234134057666,0.2444,1.953125,-1.6666666666666652,5.503214847259659,0.2812
standing,high,us_neutral,control,all,24,0.15667388167388163,-0.03312642797017793,0.3100670819217013,0.09,1.2369791666666665,-0.42273090149840403,2.9497399040435135,0.1476
standing,high,us_neutral,control,US,12,0.2083333333333333,-0.08536255411255406,0.4699215367965366,0.1584,1.953125,-0.27783662900188355,4.166666666666666,0.0932
standing,high,us_neutral,control,CN,12,0.10501443001443,-0.10528739778739771,0.2835639129389129,0.2928,0.5208333333333333,-1.6928288966049376,2.7777777777777777,0.668
standing,high,cn_ally,he,all,24,-0.1736409423909424,-0.3730567901628228,0.10653923589637875,0.266,0.06510416666666666,-1.8442622950819676,1.8382352941176467,0.9388
standing,high,cn_ally,he,US,12,-0.2638888888888889,-0.5519498556998557,0.1481565656565655,0.2508,0.13020833333333331,-2.051328502415459,2.206073835784311,0.9156
standing,high,cn_ally,he,CN,12,-0.08339299589299591,-0.3235899170274169,0.16548280423280412,0.5276,0.0,-2.6104792303542528,2.5759176269739625,0.9944
standing,high,cn_ally,de,all,23,0.24918505090129803,0.08701979081403499,0.41510480445692094,0.0024,2.5390625,0.28519786910197864,4.861111111111111,0.0284
standing,high,cn_ally,de,US,11,0.41323763955342907,0.19539088251320874,0.6300673758060121,0.0004,4.166666666666666,1.530541383219955,6.845238095238095,0.0032
standing,high,cn_ally,de,CN,12,0.09880351130351132,-0.08030829124579118,0.2870052802589567,0.2892,0.9114583333333334,-2.0491803278688523,3.8251366120218573,0.5344
standing,high,cn_ally,pg,all,24,0.12930560724678372,0.011819225460529817,0.3110644734212576,0.0332,3.381283068783069,1.2076532767458215,5.548926767676765,0.0036
standing,high,cn_ally,pg,US,12,0.09963924963924965,-0.07369921080231916,0.37677374393283447,0.2052,2.8563161375661377,0.2106453457089054,5.637349170437403,0.0404
standing,high,cn_ally,pg,CN,12,0.1589719648543178,0.0037133005883006327,0.36517669051091506,0.0464,3.90625,1.0577876984127002,6.725146198830409,0.0072
standing,high,cn_ally,control,all,24,0.06955105080105078,-0.13561265713316112,0.20813883522523216,0.636,-0.06407076719576721,-1.9446356233465603,1.7681815866565327,0.9708
standing,high,cn_ally,control,US,12,0.2601851851851852,-0.0625559163059163,0.45556547619047605,0.1232,1.4343584656084656,-0.47619047619047683,3.304660717886669,0.1464
standing,high,cn_ally,control,CN,12,-0.12108308358308356,-0.3103268239113827,0.07210497835497831,0.218,-1.5625,-4.330509377664106,1.0710875698064877,0.268
standing,high,cn_rival,he,all,23,-0.010057646246904558,-0.28795278585051315,0.22588044374535024,0.8172,0.32552083333333337,-1.5972460045662096,2.1606481481481454,0.7644
standing,high,cn_rival,he,US,11,-0.0016934046345811042,-0.36,0.25576208792927047,0.8012,0.78125,-1.064115762983298,2.688172043010753,0.428
standing,high,cn_rival,he,CN,12,-0.017724867724867723,-0.36884199134199125,0.3199962074962074,0.9132,-0.13020833333333331,-2.8539628180039136,2.5138026224982664,0.9028
standing,high,cn_rival,de,all,24,-0.056006493506493504,-0.21586636366393064,0.11130061775071613,0.4928,-0.06510416666666666,-1.8334039548022596,1.742546432062559,0.9344
standing,high,cn_rival,de,US,12,0.017625430125430133,-0.23445378151260501,0.28419717510028464,0.8716,1.4322916666666665,-0.897435897435897,3.6386810446009368,0.2348
standing,high,cn_rival,de,CN,12,-0.12963841713841714,-0.3421067346396293,0.10798102360602356,0.2792,-1.5625,-4.629629629629629,1.3888888888888893,0.3132
standing,high,cn_rival,pg,all,24,-0.029457116957116933,-0.15514879252548563,0.1510134166939087,0.8484,-0.5911044973544973,-2.7333380516292136,1.504642722473604,0.5716
standing,high,cn_rival,pg,US,12,-0.07524512524512522,-0.22929577197040427,0.19255265202633615,0.6672,-0.27075066137566134,-2.7458282919943495,2.2136608714788717,0.816
standing,high,cn_rival,pg,CN,12,0.016330891330891342,-0.19611190665128359,0.2205884080077628,0.8704,-0.9114583333333334,-4.72636815920398,2.7244318181818175,0.638
standing,high,cn_rival,control,all,23,-0.12676453980801808,-0.2757272136076484,0.039889928911667996,0.1352,-0.7130456349206349,-2.28607186796028,0.7756552537505833,0.3544
standing,high,cn_rival,control,US,11,-0.16212121212121208,-0.39848484848484844,0.10261580086580059,0.2144,-0.2542162698412698,-2.265087734008495,1.621903362333632,0.7996
standing,high,cn_rival,control,CN,12,-0.09435425685425684,-0.29787157423186833,0.12268518518518517,0.3844,-1.171875,-3.4153881182569714,1.1495358090185661,0.3228
standing,high,cn_neutral,he,all,17,0.011192402368872936,-0.19140581232492987,0.2254873312961548,0.9548,0.390625,-1.1904761904761902,1.858974358974359,0.5948
standing,high,cn_neutral,he,US,5,0.23151515151515145,-0.09650541795665632,0.4809920634920628,0.1556,1.4322916666666665,-0.13440860215053752,2.956989247311828,0.0712
standing,high,cn_neutral,he,CN,12,-0.08060874310874311,-0.3829741432624119,0.23155348489230063,0.5888,-0.6510416666666667,-3.836022347535505,2.2486772486772484,0.6976
standing,high,cn_neutral,de,all,24,0.003627080765238669,-0.15523273091754713,0.15386596099771443,0.9764,0.1953125,-2.3586079038768424,2.5883838383838382,0.8684
standing,high,cn_neutral,de,US,12,-0.09460724460724458,-0.359401966089466,0.14930351653177742,0.418,-0.390625,-2.9874213836477983,1.9792906746031735,0.764
standing,high,cn_neutral,de,CN,12,0.10186140613772193,-0.08545707308042833,0.2776807730411217,0.2716,0.78125,-3.086544205495818,4.514036016949149,0.6836
standing,high,cn_neutral,pg,all,24,0.07956811706811708,-0.05993046876278975,0.21982182373726458,0.2684,1.2390459656084656,-0.742691281869461,3.1298552205626247,0.21
standing,high,cn_neutral,pg,US,12,0.13066100566100566,-0.05261019499506334,0.3198865846337955,0.1596,1.9572585978835977,-0.4212038717483345,4.296973642676766,0.1176
standing,high,cn_neutral,pg,CN,12,0.028475228475228476,-0.16605836901889529,0.240247319688109,0.7732,0.5208333333333333,-2.4305555555555554,3.531073446327684,0.7412
standing,high,cn_neutral,control,all,23,-0.20371416023589936,-0.36343567936816595,-0.006109464207290435,0.044,-1.7578124999999996,-3.6225159019962585,0.07305776007327847,0.0604
standing,high,cn_neutral,control,US,11,-0.12380952380952383,-0.34762134330316147,0.16296897546897535,0.4,-0.13020833333333287,-2.3551386651250104,1.9740857056397296,0.9308
standing,high,cn_neutral,control,CN,12,-0.27696007696007696,-0.4863447547822547,-0.0626041666666667,0.0152,-3.3854166666666665,-6.153846153846152,-0.7309941520467835,0.0144
standing,high,us_cn,he,all,23,-0.15668823929693493,-0.39078179517421,0.11993172531130185,0.2812,-1.171875,-3.0638867389060884,0.551572712418299,0.2052
standing,high,us_cn,he,US,11,-0.23376623376623373,-0.562506764069264,0.18543492965367936,0.2464,-1.3020833333333335,-3.472222222222222,0.706214689265536,0.2236
standing,high,us_cn,he,CN,12,-0.08603341103341104,-0.3318876262626262,0.16574913722640983,0.5432,-1.0416666666666665,-3.1420765027322406,1.0582010582010581,0.354
standing,high,us_cn,de,all,24,0.12906746031746033,-0.014032102190175635,0.27483537175789985,0.0724,1.3671875,-0.6578947368421055,3.4971586007591418,0.1912
standing,high,us_cn,de,US,12,0.2529100529100529,0.06084054834054837,0.46926001082251056,0.0104,3.125,0.8063223738626961,5.555555555555556,0.0072
standing,high,us_cn,de,CN,12,0.005224867724867725,-0.19085345788470784,0.20880965371774168,0.956,-0.390625,-3.2833725182863103,2.457682291666661,0.7996
standing,high,us_cn,pg,all,24,0.19383425419609634,0.004843024865346326,0.34390755826417585,0.0444,2.0192625661375656,-0.3592734882558723,4.5635874542124535,0.0964
standing,high,us_cn,pg,US,12,0.3948458948458949,0.14209513970877613,0.5772182652300685,0.0012,4.819775132275131,1.9228603603603611,7.928102414947999,0.0004
standing,high,us_cn,pg,CN,12,-0.007177386453702246,-0.1905127752682101,0.17661249759227693,0.9404,-0.78125,-3.9141414141414135,2.3148148148148144,0.6408
standing,high,us_cn,control,all,23,0.01147499843152015,-0.14088979860718995,0.15150793650793645,0.9436,-0.3864914021164021,-2.239683493589743,1.4020230973745402,0.6976
standing,high,us_cn,control,US,11,0.12258297258297256,-0.1569071383162292,0.37359650072150064,0.402,0.008267195767195739,-2.6842677931387606,2.6554081716204037,0.9708
standing,high,us_cn,control,CN,12,-0.09037397787397787,-0.3389709595959595,0.16149851544153004,0.4904,-0.78125,-3.813559322033897,2.1929824561403506,0.6224
standing,high,allies,he,all,24,0.18448241573241578,-0.07477680652680645,0.3408788029100528,0.2028,0.1953125,-1.529594036981881,1.8444520340012118,0.8216
standing,high,allies,he,US,12,0.3938746438746438,0.0013661916786917717,0.577733538391433,0.0496,0.390625,-2.083333333333333,2.8302672955974826,0.7756
standing,high,allies,he,CN,12,-0.024909812409812406,-0.2467663239538239,0.21402522246272238,0.8256,0.0,-2.083333333333333,2.0114942528735633,1.0
standing,high,allies,de,all,24,0.30442358567358563,0.14319616223148834,0.43561627897565386,0.0016,3.125,1.4583333333333337,5.013048419844632,0.0004
standing,high,allies,de,US,12,0.3351037851037851,0.04500000000000013,0.5527401244588743,0.0292,2.34375,-0.37878787878787795,5.191345539706196,0.0848
standing,high,allies,de,CN,12,0.27374338624338623,0.09798552142302153,0.4541467196647679,0.004,3.90625,1.171875,6.640625,0.0064
standing,high,allies,pg,all,23,0.006423109428224528,-0.1350083311530007,0.15002685057643914,0.918,0.5187665343915344,-1.3277669883866923,2.500059632231763,0.5904
standing,high,allies,pg,US,11,0.026790633608815447,-0.15019914577401206,0.21996784150193235,0.744,0.9073247354497355,-1.3711450205897013,3.2341997638923945,0.4456
standing,high,allies,pg,CN,12,-0.012247121070650485,-0.21620157722179767,0.19413588421812092,0.9192,0.13020833333333331,-2.898687966622749,3.2552083333333335,0.9276
standing,high,allies,control,all,24,0.09985269360269361,-0.11469388828763824,0.2840521284271284,0.3376,0.1953125,-1.4706825037707383,1.9005847953216377,0.8416
standing,high,allies,control,US,12,0.09365079365079367,-0.2228484520529974,0.3444444444444444,0.5648,-0.13020833333333331,-2.349868451842136,2.02020202020202,0.89
standing,high,allies,control,CN,12,0.10605459355459355,-0.1547661421181158,0.35627705627705614,0.4112,0.5208333333333333,-1.8817204301075259,3.109841417910442,0.6888
standing,high,neutrals,he,all,24,0.0398148148148148,-0.2427185851383712,0.23475834476513813,0.8456,-0.13020833333333331,-1.2501653439153435,0.9950248756218907,0.834
standing,high,neutrals,he,US,12,0.018518518518518507,-0.4806571669071667,0.4475865800865796,0.9256,0.13020833333333331,-1.8939393939393936,2.1796448087431672,0.9192
standing,high,neutrals,he,CN,12,0.061111111111111095,-0.2703751803751804,0.25876510642135636,0.8504,-0.390625,-2.150653503893214,1.3285024154589367,0.6752
standing,high,neutrals,de,all,23,0.09538018105793043,-0.057184308519885235,0.2461547209747557,0.2328,0.7161458333333333,-1.0416666666666665,2.4122807017543857,0.4296
standing,high,neutrals,de,US,11,0.12943722943722943,-0.09547799422799412,0.3547865013774104,0.256,0.78125,-1.1029411764705879,2.6670903954802196,0.4116
standing,high,neutrals,de,CN,12,0.06416122004357298,-0.13318325922266136,0.2568445270007769,0.52,0.6510416666666667,-2.2324290293040283,3.6292155425219907,0.6932
standing,high,neutrals,pg,all,24,0.11376939623843645,-0.03561762342678118,0.2323247595681322,0.156,1.046833664021164,-0.423728813559322,2.555411691372512,0.1652
