ref_area,indicator,counterpart,year,value
GB,TMG_CIF_USD,US,2018,63294.165556
GB,TMG_CIF_USD,US,2019,67079.306634
GB,TMG_CIF_USD,US,2020,48217.901142
GB,TMG_CIF_USD,US,2021,53967.620238
GB,TMG_CIF_USD,US,2022,76524.164539
GB,TMG_CIF_USD,US,2023,71740.820697
GB,TMG_CIF_USD,US,2024,72686.148118
GB,TMG_CIF_USD,W00,2015,625723.196925
GB,TMG_CIF_USD,W00,2016,689190.77225
GB,TMG_CIF_USD,W00,2017,692494.24346
GB,TMG_CIF_USD,W00,2018,727491.06288
GB,TMG_CIF_USD,W00,2019,752112.962493
GB,TMG_CIF_USD,W00,2020,568020.255865
GB,TMG_CIF_USD,W00,2021,679169.082046
GB,TMG_CIF_USD,W00,2022,793266.035321
GB,TMG_CIF_USD,W00,2023,722185.069367
GB,TMG_CIF_USD,W00,2024,733002.60374
GB,TXG_FOB_USD,CN,2015,27424.943843
GB,TXG_FOB_USD,CN,2016,18142.280187
GB,TXG_FOB_USD,CN,2017,21382.916068
GB,TXG_FOB_USD,CN,2018,27701.867662
GB,TXG_FOB_USD,CN,2019,30154.261367
GB,TXG_FOB_USD,CN,2020,23149.520728
GB,TXG_FOB_USD,CN,2021,26082.009861
GB,TXG_FOB_USD,CN,2022,34869.954449
GB,TXG_FOB_USD,CN,2023,25987.360204
GB,TXG_FOB_USD,CN,2024,21358.810389
GB,TXG_FOB_USD,US,2015,66939.965974
GB,TXG_FOB_USD,US,2016,61568.659268
GB,TXG_FOB_USD,US,2017,59098.116091
GB,TXG_FOB_USD,US,2018,65985.304787
GB,TXG_FOB_USD,US,2019,73528.704687
GB,TXG_FOB_USD,US,2020,60988.635327
GB,TXG_FOB_USD,US,2021,68450.591072
GB,TXG_FOB_USD,US,2022,72896.54911
GB,TXG_FOB_USD,US,2023,76442.04136
GB,TXG_FOB_USD,US,2024,73687.833159
GB,TXG_FOB_USD,W00,2015,459686.670413
GB,TXG_FOB_USD,W00,2016,471479.501154
GB,TXG_FOB_USD,W00,2017,492987.355471
GB,TXG_FOB_USD,W00,2018,548069.359197
GB,TXG_FOB_USD,W00,2019,532083.528793
GB,TXG_FOB_USD,W00,2020,402877.58502
GB,TXG_FOB_USD,W00,2021,454905.152433
GB,TXG_FOB_USD,W00,2022,521196.779732
GB,TXG_FOB_USD,W00,2023,487526.189687
GB,TXG_FOB_USD,W00,2024,464425.150516
GD,TMG_CIF_USD,CN,2015,10.44627
GD,TMG_CIF_USD,CN,2016,5.867543
GD,TMG_CIF_USD,CN,2017,9.79382
GD,TMG_CIF_USD,CN,2018,16.8032
GD,TMG_CIF_USD,CN,2019,15.187017
GD,TMG_CIF_USD,CN,2020,14.55155
GD,TMG_CIF_USD,CN,2021,11.540387
GD,TMG_CIF_USD,CN,2022,17.661552
GD,TMG_CIF_USD,CN,2023,24.503031
GD,TMG_CIF_USD,CN,2024,26.286516
GD,TMG_CIF_USD,US,2015,126.783331
GD,TMG_CIF_USD,US,2016,126.874245
GD,TMG_CIF_USD,US,2017,153.816558
GD,TMG_CIF_USD,US,2018,198.226705
GD,TMG_CIF_USD,US,2019,180.470446
GD,TMG_CIF_USD,US,2020,153.621891
GD,TMG_CIF_USD,US,2021,174.53616
GD,TMG_CIF_USD,US,2022,200.270178
GD,TMG_CIF_USD,US,2023,243.690857
GD,TMG_CIF_USD,US,2024,242.106305
GD,TMG_CIF_USD,W00,2015,473.94221
GD,TMG_CIF_USD,W00,2016,383.70123
GD,TMG_CIF_USD,W00,2017,405.455586
GD,TMG_CIF_USD,W00,2018,514.805696
GD,TMG_CIF_USD,W00,2019,479.834585
GD,TMG_CIF_USD,W00,2020,394.551609
GD,TMG_CIF_USD,W00,2021,446.676324
GD,TMG_CIF_USD,W00,2022,589.270109
GD,TMG_CIF_USD,W00,2023,608.758996
GD,TMG_CIF_USD,W00,2024,875.997932
GD,TXG_FOB_USD,CN,2015,0.00246
GD,TXG_FOB_USD,CN,2016,0.246987
GD,TXG_FOB_USD,CN,2017,0.027371
GD,TXG_FOB_USD,CN,2018,0.011315
GD,TXG_FOB_USD,CN,2019,0.017121
GD,TXG_FOB_USD,CN,2020,0.002079
GD,TXG_FOB_USD,CN,2021,0.228418
GD,TXG_FOB_USD,CN,2022,0.035731
GD,TXG_FOB_USD,CN,2023,0.005104
GD,TXG_FOB_USD,CN,2024,0.954623
GD,TXG_FOB_USD,US,2015,5.624099
GD,TXG_FOB_USD,US,2016,6.70929
GD,TXG_FOB_USD,US,2017,5.500795
GD,TXG_FOB_USD,US,2018,6.387718
GD,TXG_FOB_USD,US,2019,7.113366
GD,TXG_FOB_USD,US,2020,4.319183
GD,TXG_FOB_USD,US,2021,5.898709
GD,TXG_FOB_USD,US,2022,6.016931
GD,TXG_FOB_USD,US,2023,4.036102
GD,TXG_FOB_USD,US,2024,3.54525
GD,TXG_FOB_USD,W00,2015,49.738044
GD,TXG_FOB_USD,W00,2016,35.105042
GD,TXG_FOB_USD,W00,2017,30.518156
GD,TXG_FOB_USD,W00,2018,37.746086
GD,TXG_FOB_USD,W00,2019,34.481187
GD,TXG_FOB_USD,W00,2020,24.620484
GD,TXG_FOB_USD,W00,2021,35.163397
GD,TXG_FOB_USD,W00,2022,37.472242
GD,TXG_FOB_USD,W00,2023,46.055092
GD,TXG_FOB_USD,W00,2024,50.835904
GE,TMG_CIF_USD,CN,2015,587.298857
GE,TMG_CIF_USD,CN,2016,547.509571
GE,TMG_CIF_USD,CN,2017,732.646597
GE,TMG_CIF_USD,CN,2018,834.143688
GE,TMG_CIF_USD,CN,2019,858.662133
GE,TMG_CIF_USD,CN,2020,708.952789
GE,TMG_CIF_USD,CN,2021,865.041221
GE,TMG_CIF_USD,CN,2022,1126.500289
GE,TMG_CIF_USD,CN,2023,1329.53406
GE,TMG_CIF_USD,CN,2024,1612.344117
GE,TMG_CIF_USD,US,2015,254.25863
GE,TMG_CIF_USD,US,2016,230.815527
GE,TMG_CIF_USD,US,2017,331.489667
GE,TMG_CIF_USD,US,2018,500.992958
GE,TMG_CIF_USD,US,2019,678.846962
GE,TMG_CIF_USD,US,2020,556.368893
GE,TMG_CIF_USD,US,2021,648.24138
GE,TMG_CIF_USD,US,2022,1013.603979
GE,TMG_CIF_USD,US,2023,2058.779695
GE,TMG_CIF_USD,US,2024,2049.438764
GE,TMG_CIF_USD,W00,2015,7301.686029
GE,TMG_CIF_USD,W00,2016,7335.920121
GE,TMG_CIF_USD,W00,2017,8057.160564
GE,TMG_CIF_USD,W00,2018,9361.247053
GE,TMG_CIF_USD,W00,2019,9517.967501
GE,TMG_CIF_USD,W00,2020,8048.758486
GE,TMG_CIF_USD,W00,2021,10098.59933
GE,TMG_CIF_USD,W00,2022,13539.670982
GE,TMG_CIF_USD,W00,2023,15611.178861
GE,TMG_CIF_USD,W00,2024,16888.791482
GE,TXG_FOB_USD,CN,2015,125.803188
GE,TXG_FOB_USD,CN,2016,174.32972
GE,TXG_FOB_USD,CN,2017,201.701712
GE,TXG_FOB_USD,CN,2018,199.107825
GE,TXG_FOB_USD,CN,2019,207.511791
GE,TXG_FOB_USD,CN,2020,477.256366
GE,TXG_FOB_USD,CN,2021,615.684443
GE,TXG_FOB_USD,CN,2022,736.768892
GE,TXG_FOB_USD,CN,2023,310.888418
GE,TXG_FOB_USD,CN,2024,303.119716
GE,TXG_FOB_USD,US,2015,104.228292
GE,TXG_FOB_USD,US,2016,68.276947
GE,TXG_FOB_USD,US,2017,121.796723
GE,TXG_FOB_USD,US,2018,159.90005
GE,TXG_FOB_USD,US,2019,132.251351
GE,TXG_FOB_USD,US,2020,80.040252
GE,TXG_FOB_USD,US,2021,194.670652
GE,TXG_FOB_USD,US,2022,265.059687
GE,TXG_FOB_USD,US,2023,96.986834
GE,TXG_FOB_USD,US,2024,141.06117
GE,TXG_FOB_USD,W00,2015,2204.134421
GE,TXG_FOB_USD,W00,2016,2117.053492
GE,TXG_FOB_USD,W00,2017,2745.743829
GE,TXG_FOB_USD,W00,2018,3379.656932
GE,TXG_FOB_USD,W00,2019,3797.041231
GE,TXG_FOB_USD,W00,2020,3340.635726
GE,TXG_FOB_USD,W00,2021,4242.456421
GE,TXG_FOB_USD,W00,2022,5582.502212
GE,TXG_FOB_USD,W00,2023,6086.357257
GE,TXG_FOB_USD,W00,2024,6558.688557
GH,TMG_CIF_USD,CN,2015,2478.708619
GH,TMG_CIF_USD,CN,2016,2154.01517
GH,TMG_CIF_USD,CN,2017,2131.538011
GH,TMG_CIF_USD,CN,2018,2253.799314
GH,TMG_CIF_USD,CN,2019,1907.204608
GH,TMG_CIF_USD,CN,2020,2953.975195
GH,TMG_CIF_USD,CN,2021,3674.874805
GH,TMG_CIF_USD,CN,2022,3285.048345
GH,TMG_CIF_USD,CN,2023,3052.876545
GH,TMG_CIF_USD,CN,2024,3659.232534
GH,TMG_CIF_USD,US,2015,1196.962428
GH,TMG_CIF_USD,US,2016,952.640352
GH,TMG_CIF_USD,US,2017,1195.581476
GH,TMG_CIF_USD,US,2018,948.399267
GH,TMG_CIF_USD,US,2019,978.819282
GH,TMG_CIF_USD,US,2020,932.074872
GH,TMG_CIF_USD,US,2021,1149.620632
GH,TMG_CIF_USD,US,2022,1105.526754
GH,TMG_CIF_USD,US,2023,986.723028
GH,TMG_CIF_USD,US,2024,924.704555
GH,TMG_CIF_USD,W00,2015,15301.908478
GH,TMG_CIF_USD,W00,2016,12846.377629
GH,TMG_CIF_USD,W00,2017,12745.876961
GH,TMG_CIF_USD,W00,2018,11812.911346
GH,TMG_CIF_USD,W00,2019,10486.30992
GH,TMG_CIF_USD,W00,2020,14279.114796
GH,TMG_CIF_USD,W00,2021,17842.473317
GH,TMG_CIF_USD,W00,2022,18323.298353
GH,TMG_CIF_USD,W00,2023,16386.697091
GH,TMG_CIF_USD,W00,2024,18679.855169
GH,TXG_FOB_USD,CN,2015,1112.86806
GH,TXG_FOB_USD,CN,2016,960.366864
GH,TXG_FOB_USD,CN,2017,2402.954802
GH,TXG_FOB_USD,CN,2018,2022.50015
GH,TXG_FOB_USD,CN,2019,2791.073959
GH,TXG_FOB_USD,CN,2020,1112.425219
GH,TXG_FOB_USD,CN,2021,1386.530116
GH,TXG_FOB_USD,CN,2022,2143.893102
GH,TXG_FOB_USD,CN,2023,1376.436665
GH,TXG_FOB_USD,CN,2024,1412.46483
GH,TXG_FOB_USD,US,2015,317.72039
GH,TXG_FOB_USD,US,2016,289.29648
GH,TXG_FOB_USD,US,2017,406.828235
GH,TXG_FOB_USD,US,2018,608.941085
GH,TXG_FOB_USD,US,2019,700.62213
GH,TXG_FOB_USD,US,2020,616.820359
GH,TXG_FOB_USD,US,2021,714.298921
GH,TXG_FOB_USD,US,2022,713.78672
GH,TXG_FOB_USD,US,2023,798.679141
GH,TXG_FOB_USD,US,2024,441.366669
GH,TXG_FOB_USD,W00,2015,14069.666662
GH,TXG_FOB_USD,W00,2016,12035.441284
GH,TXG_FOB_USD,W00,2017,14451.819227
GH,TXG_FOB_USD,W00,2018,17077.939522
GH,TXG_FOB_USD,W00,2019,16705.001857
GH,TXG_FOB_USD,W00,2020,14855.92235
GH,TXG_FOB_USD,W00,2021,14824.458182
GH,TXG_FOB_USD,W00,2022,17561.923228
GH,TXG_FOB_USD,W00,2023,16834.095179
GH,TXG_FOB_USD,W00,2024,20455.397653
GI,TMG_CIF_USD,CN,2015,209.570304
GI,TMG_CIF_USD,CN,2016,7.58218
GI,TMG_CIF_USD,CN,2017,4.199191
GI,TMG_CIF_USD,CN,2018,2.922579
GI,TMG_CIF_USD,CN,2019,4.595312
GI,TMG_CIF_USD,CN,2020,3.646079
GI,TMG_CIF_USD,CN,2021,6.391175
GI,TMG_CIF_USD,CN,2022,18.989805
GI,TMG_CIF_USD,CN,2023,7.755044
GI,TMG_CIF_USD,CN,2024,45.358469
GI,TMG_CIF_USD,US,2015,2125.814441
GI,TMG_CIF_USD,US,2016,1878.009211
GI,TMG_CIF_USD,US,2017,1208.315149
GI,TMG_CIF_USD,US,2018,1438.703212
GI,TMG_CIF_USD,US,2019,1334.176579
GI,TMG_CIF_USD,US,2020,878.059792
GI,TMG_CIF_USD,US,2021,830.568459
GI,TMG_CIF_USD,US,2022,268.078196
GI,TMG_CIF_USD,US,2023,265.876899
GI,TMG_CIF_USD,US,2024,689.632309
GI,TMG_CIF_USD,W00,2015,9810.460839
GI,TMG_CIF_USD,W00,2016,8442.26714
GI,TMG_CIF_USD,W00,2017,9464.155452
GI,TMG_CIF_USD,W00,2018,10361.074942
GI,TMG_CIF_USD,W00,2019,8985.887278
GI,TMG_CIF_USD,W00,2020,8340.691609
GI,TMG_CIF_USD,W00,2021,9268.906981
GI,TMG_CIF_USD,W00,2022,13451.754869
GI,TMG_CIF_USD,W00,2023,12054.837867
GI,TMG_CIF_USD,W00,2024,14105.247535
GI,TXG_FOB_USD,CN,2015,0.314616
GI,TXG_FOB_USD,CN,2016,0.000943
GI,TXG_FOB_USD,CN,2017,0.037392
GI,TXG_FOB_USD,CN,2018,0.002246
GI,TXG_FOB_USD,CN,2019,0.001397
GI,TXG_FOB_USD,CN,2020,0.00134
GI,TXG_FOB_USD,CN,2021,0.008672
GI,TXG_FOB_USD,CN,2022,0.018169
GI,TXG_FOB_USD,CN,2023,0.003186
GI,TXG_FOB_USD,CN,2024,0.001959
GI,TXG_FOB_USD,US,2015,1.711001
GI,TXG_FOB_USD,US,2016,0.329965
GI,TXG_FOB_USD,US,2017,0.600453
GI,TXG_FOB_USD,US,2018,0.441301
GI,TXG_FOB_USD,US,2019,14.717143
GI,TXG_FOB_USD,US,2020,20.884434
GI,TXG_FOB_USD,US,2021,3.558117
GI,TXG_FOB_USD,US,2022,2.281585
GI,TXG_FOB_USD,US,2023,0.878439
GI,TXG_FOB_USD,US,2024,0.406773
GI,TXG_FOB_USD,W00,2015,403.875891
GI,TXG_FOB_USD,W00,2016,262.337534
GI,TXG_FOB_USD,W00,2017,422.78312
GI,TXG_FOB_USD,W00,2018,205.381127
GI,TXG_FOB_USD,W00,2019,205.858445
GI,TXG_FOB_USD,W00,2020,453.927432
GI,TXG_FOB_USD,W00,2021,118.707065
GI,TXG_FOB_USD,W00,2022,411.017066
GI,TXG_FOB_USD,W00,2023,477.086016
GI,TXG_FOB_USD,W00,2024,137.677535
GL,TMG_CIF_USD,CN,2015,15.900157
GL,TMG_CIF_USD,CN,2016,16.122607
GL,TMG_CIF_USD,CN,2017,16.229388
GL,TMG_CIF_USD,CN,2018,20.119743
GL,TMG_CIF_USD,CN,2019,3.118702
GL,TMG_CIF_USD,CN,2020,3.83753
GL,TMG_CIF_USD,CN,2021,2.848893
GL,TMG_CIF_USD,CN,2022,3.291532
GL,TMG_CIF_USD,CN,2023,5.875928
GL,TMG_CIF_USD,CN,2024,8.523181
GL,TMG_CIF_USD,US,2015,6.735348
GL,TMG_CIF_USD,US,2016,5.741172
GL,TMG_CIF_USD,US,2017,11.881381
GL,TMG_CIF_USD,US,2018,8.354188
GL,TMG_CIF_USD,US,2019,15.678792
GL,TMG_CIF_USD,US,2020,5.864175
GL,TMG_CIF_USD,US,2021,11.096325
GL,TMG_CIF_USD,US,2022,6.229417
GL,TMG_CIF_USD,US,2023,5.826587
GL,TMG_CIF_USD,US,2024,40.909109
GL,TMG_CIF_USD,W00,2015,657.809381
GL,TMG_CIF_USD,W00,2016,738.95643
GL,TMG_CIF_USD,W00,2017,771.558879
GL,TMG_CIF_USD,W00,2018,836.827032
GL,TMG_CIF_USD,W00,2019,1142.032152
GL,TMG_CIF_USD,W00,2020,851.985793
GL,TMG_CIF_USD,W00,2021,1052.777358
GL,TMG_CIF_USD,W00,2022,1123.545826
GL,TMG_CIF_USD,W00,2023,1221.355355
GL,TMG_CIF_USD,W00,2024,1089.522274
GL,TXG_FOB_USD,CN,2015,1.910071
GL,TXG_FOB_USD,CN,2017,0.247844
GL,TXG_FOB_USD,CN,2018,0.002661
GL,TXG_FOB_USD,CN,2019,0.003143
GL,TXG_FOB_USD,CN,2020,0.002828
GL,TXG_FOB_USD,CN,2021,0.002736
GL,TXG_FOB_USD,CN,2022,0.004213
GL,TXG_FOB_USD,CN,2023,0.004358
GL,TXG_FOB_USD,CN,2024,0.004326
GL,TXG_FOB_USD,US,2015,0.000506
GL,TXG_FOB_USD,US,2016,0.003812
GL,TXG_FOB_USD,US,2017,0.048168
GL,TXG_FOB_USD,US,2018,0.012134
GL,TXG_FOB_USD,US,2019,0.020165
GL,TXG_FOB_USD,US,2020,0.021427
GL,TXG_FOB_USD,US,2021,0.030673
GL,TXG_FOB_USD,US,2022,0.026853
GL,TXG_FOB_USD,US,2023,0.020242
GL,TXG_FOB_USD,US,2024,0.024176
GL,TXG_FOB_USD,W00,2015,386.001163
GL,TXG_FOB_USD,W00,2016,547.990723
GL,TXG_FOB_USD,W00,2017,551.096312
GL,TXG_FOB_USD,W00,2018,612.383534
GL,TXG_FOB_USD,W00,2019,846.119904
GL,TXG_FOB_USD,W00,2020,877.140429
GL,TXG_FOB_USD,W00,2021,890.100647
GL,TXG_FOB_USD,W00,2022,921.223038
GL,TXG_FOB_USD,W00,2023,1005.522047
GL,TXG_FOB_USD,W00,2024,911.014706
GM,TMG_CIF_USD,CN,2015,27.043845
GM,TMG_CIF_USD,CN,2016,26.495642
GM,TMG_CIF_USD,CN,2017,45.689211
GM,TMG_CIF_USD,CN,2018,40.044103
GM,TMG_CIF_USD,CN,2019,52.338783
GM,TMG_CIF_USD,CN,2020,57.583584
GM,TMG_CIF_USD,CN,2021,53.962603
GM,TMG_CIF_USD,CN,2022,90.33955
GM,TMG_CIF_USD,CN,2023,86.601579
GM,TMG_CIF_USD,CN,2024,86.936775
GM,TMG_CIF_USD,US,2015,18.076255
GM,TMG_CIF_USD,US,2016,10.186493
GM,TMG_CIF_USD,US,2017,11.339782
GM,TMG_CIF_USD,US,2018,12.619323
GM,TMG_CIF_USD,US,2019,13.449233
GM,TMG_CIF_USD,US,2020,10.964629
GM,TMG_CIF_USD,US,2021,14.697358
GM,TMG_CIF_USD,US,2022,20.213826
GM,TMG_CIF_USD,US,2023,22.069583
GM,TMG_CIF_USD,US,2024,22.640109
GM,TMG_CIF_USD,W00,2015,409.552628
GM,TMG_CIF_USD,W00,2016,376.590283
GM,TMG_CIF_USD,W00,2017,472.045573
GM,TMG_CIF_USD,W00,2018,503.734374
GM,TMG_CIF_USD,W00,2019,507.481165
GM,TMG_CIF_USD,W00,2020,564.107217
GM,TMG_CIF_USD,W00,2021,723.076683
GM,TMG_CIF_USD,W00,2022,935.131609
GM,TMG_CIF_USD,W00,2023,2468.557479
GM,TMG_CIF_USD,W00,2024,2218.228518
GM,TXG_FOB_USD,CN,2015,2.343538
GM,TXG_FOB_USD,CN,2016,1.8234
GM,TXG_FOB_USD,CN,2017,1.134098
GM,TXG_FOB_USD,CN,2019,3.327079
GM,TXG_FOB_USD,CN,2020,1.019962
GM,TXG_FOB_USD,CN,2021,7.67411
GM,TXG_FOB_USD,CN,2022,11.620063
GM,TXG_FOB_USD,CN,2023,5.779156
GM,TXG_FOB_USD,CN,2024,8.768866
GM,TXG_FOB_USD,US,2015,0.0596
GM,TXG_FOB_USD,US,2016,0.032821
GM,TXG_FOB_USD,US,2017,0.152444
GM,TXG_FOB_USD,US,2018,0.100809
GM,TXG_FOB_USD,US,2019,0.129754
GM,TXG_FOB_USD,US,2020,0.029238
GM,TXG_FOB_USD,US,2021,0.057408
GM,TXG_FOB_USD,US,2022,0.018234
GM,TXG_FOB_USD,US,2023,0.03561
GM,TXG_FOB_USD,US,2024,0.04254
GM,TXG_FOB_USD,W00,2015,84.301953
GM,TXG_FOB_USD,W00,2016,35.534942
GM,TXG_FOB_USD,W00,2017,17.750549
GM,TXG_FOB_USD,W00,2018,14.138441
GM,TXG_FOB_USD,W00,2019,27.224879
GM,TXG_FOB_USD,W00,2020,28.987892
GM,TXG_FOB_USD,W00,2021,29.436972
GM,TXG_FOB_USD,W00,2022,59.171168
GM,TXG_FOB_USD,W00,2023,2832.011654
GM,TXG_FOB_USD,W00,2024,76.084945
GN,TMG_CIF_USD,CN,2015,319.216638
GN,TMG_CIF_USD,CN,2016,582.196038
GN,TMG_CIF_USD,CN,2017,586.351191
GN,TMG_CIF_USD,CN,2018,552.761166
GN,TMG_CIF_USD,CN,2019,648.967003
GN,TMG_CIF_USD,CN,2020,728.882709
GN,TMG_CIF_USD,CN,2021,772.159136
GN,TMG_CIF_USD,CN,2022,813.600207
GN,TMG_CIF_USD,CN,2023,961.072341
GN,TMG_CIF_USD,CN,2024,1389.821409
GN,TMG_CIF_USD,US,2015,57.209384
GN,TMG_CIF_USD,US,2016,107.606452
GN,TMG_CIF_USD,US,2017,117.671197
GN,TMG_CIF_USD,US,2018,119.067505
GN,TMG_CIF_USD,US,2019,106.121531
GN,TMG_CIF_USD,US,2020,106.230216
GN,TMG_CIF_USD,US,2021,115.211179
GN,TMG_CIF_USD,US,2022,90.070618
GN,TMG_CIF_USD,US,2023,136.296357
GN,TMG_CIF_USD,US,2024,102.522036
GN,TMG_CIF_USD,W00,2015,2195.837347
GN,TMG_CIF_USD,W00,2016,3570.581958
GN,TMG_CIF_USD,W00,2017,4318.425852
GN,TMG_CIF_USD,W00,2018,4189.006666
GN,TMG_CIF_USD,W00,2019,3784.890245
GN,TMG_CIF_USD,W00,2020,4035.719101
GN,TMG_CIF_USD,W00,2021,4242.46065
GN,TMG_CIF_USD,W00,2022,5230.775174
GN,TMG_CIF_USD,W00,2023,5544.664726
GN,TMG_CIF_USD,W00,2024,5759.707111
GN,TXG_FOB_USD,CN,2015,27.907659
GN,TXG_FOB_USD,CN,2016,127.560261
GN,TXG_FOB_USD,CN,2017,300.499593
GN,TXG_FOB_USD,CN,2018,436.725746
GN,TXG_FOB_USD,CN,2019,484.463495
GN,TXG_FOB_USD,CN,2020,441.073886
GN,TXG_FOB_USD,CN,2021,542.950512
GN,TXG_FOB_USD,CN,2022,874.433314
GN,TXG_FOB_USD,CN,2023,1251.683352
GN,TXG_FOB_USD,CN,2024,1487.898342
GN,TXG_FOB_USD,US,2015,84.232967
GN,TXG_FOB_USD,US,2016,15.636151
GN,TXG_FOB_USD,US,2017,34.663415
GN,TXG_FOB_USD,US,2018,8.223373
GN,TXG_FOB_USD,US,2019,11.133535
GN,TXG_FOB_USD,US,2020,12.242075
GN,TXG_FOB_USD,US,2021,12.016071
GN,TXG_FOB_USD,US,2022,8.828492
GN,TXG_FOB_USD,US,2023,15.816948
GN,TXG_FOB_USD,US,2024,7.347731
GN,TXG_FOB_USD,W00,2015,1947.979087
GN,TXG_FOB_USD,W00,2016,2606.04873
GN,TXG_FOB_USD,W00,2017,3918.571244
GN,TXG_FOB_USD,W00,2018,3792.698122
GN,TXG_FOB_USD,W00,2019,4064.26974
GN,TXG_FOB_USD,W00,2020,5732.097944
GN,TXG_FOB_USD,W00,2021,7451.498017
GN,TXG_FOB_USD,W00,2022,7373.474625
GN,TXG_FOB_USD,W00,2023,5615.961053
GN,TXG_FOB_USD,W00,2024,5046.129448
GQ,TMG_CIF_USD,CN,2015,279.504945
GQ,TMG_CIF_USD,CN,2016,162.06658
GQ,TMG_CIF_USD,CN,2017,176.283163
GQ,TMG_CIF_USD,CN,2018,154.342636
GQ,TMG_CIF_USD,CN,2019,120.094851
GQ,TMG_CIF_USD,CN,2020,132.334038
GQ,TMG_CIF_USD,CN,2021,131.414702
GQ,TMG_CIF_USD,CN,2022,245.928108
GQ,TMG_CIF_USD,CN,2023,222.689613
GQ,TMG_CIF_USD,CN,2024,180.710816
GQ,TMG_CIF_USD,US,2015,168.048639
GQ,TMG_CIF_USD,US,2016,295.135964
GQ,TMG_CIF_USD,US,2017,118.652321
GQ,TMG_CIF_USD,US,2018,147.762782
GQ,TMG_CIF_USD,US,2019,226.703035
GQ,TMG_CIF_USD,US,2020,99.311427
GQ,TMG_CIF_USD,US,2021,54.538712
GQ,TMG_CIF_USD,US,2022,75.603762
GQ,TMG_CIF_USD,US,2023,105.177435
GQ,TMG_CIF_USD,US,2024,101.102472
GQ,TMG_CIF_USD,W00,2015,3110.860026
GQ,TMG_CIF_USD,W00,2016,1594.280366
GQ,TMG_CIF_USD,W00,2017,908.946415
GQ,TMG_CIF_USD,W00,2018,1126.950979
GQ,TMG_CIF_USD,W00,2019,1034.647566
GQ,TMG_CIF_USD,W00,2020,1351.345452
GQ,TMG_CIF_USD,W00,2021,1056.233455
GQ,TMG_CIF_USD,W00,2022,1024.164236
GQ,TMG_CIF_USD,W00,2023,1113.894042
GQ,TMG_CIF_USD,W00,2024,1055.051046
GQ,TXG_FOB_USD,CN,2015,1099.396252
GQ,TXG_FOB_USD,CN,2016,596.512264
GQ,TXG_FOB_USD,CN,2017,1359.96388
GQ,TXG_FOB_USD,CN,2018,2004.259491
GQ,TXG_FOB_USD,CN,2019,1625.483434
GQ,TXG_FOB_USD,CN,2020,995.636562
GQ,TXG_FOB_USD,CN,2021,1130.971687
GQ,TXG_FOB_USD,CN,2022,1395.493491
GQ,TXG_FOB_USD,CN,2023,1281.146121
GQ,TXG_FOB_USD,CN,2024,924.75786
GQ,TXG_FOB_USD,US,2015,153.904
GQ,TXG_FOB_USD,US,2016,182.305837
GQ,TXG_FOB_USD,US,2017,335.777667
GQ,TXG_FOB_USD,US,2018,546.991341
GQ,TXG_FOB_USD,US,2019,309.15629
GQ,TXG_FOB_USD,US,2020,127.039203
GQ,TXG_FOB_USD,US,2021,250.416341
GQ,TXG_FOB_USD,US,2022,210.528548
GQ,TXG_FOB_USD,US,2023,268.810342
GQ,TXG_FOB_USD,US,2024,120.415838
GQ,TXG_FOB_USD,W00,2015,6566.387052
GQ,TXG_FOB_USD,W00,2016,4361.68804
GQ,TXG_FOB_USD,W00,2017,4885.548024
GQ,TXG_FOB_USD,W00,2018,6002.855859
GQ,TXG_FOB_USD,W00,2019,4800.205383
GQ,TXG_FOB_USD,W00,2020,2826.083746
GQ,TXG_FOB_USD,W00,2021,4799.594001
GQ,TXG_FOB_USD,W00,2022,7588.921814
GQ,TXG_FOB_USD,W00,2023,4739.658021
GQ,TXG_FOB_USD,W00,2024,4302.143584
GR,TMG_CIF_USD,CN,2015,2831.989333
GR,TMG_CIF_USD,CN,2016,3124.279071
GR,TMG_CIF_USD,CN,2017,3073.719251
GR,TMG_CIF_USD,CN,2018,4064.543966
GR,TMG_CIF_USD,CN,2019,4545.664271
GR,TMG_CIF_USD,CN,2020,4279.325453
GR,TMG_CIF_USD,CN,2021,5913.795336
GR,TMG_CIF_USD,CN,2022,8306.620882
GR,TMG_CIF_USD,CN,2023,7464.749646
GR,TMG_CIF_USD,CN,2024,7513.76665
GR,TMG_CIF_USD,US,2015,646.858621
GR,TMG_CIF_USD,US,2016,700.259777
GR,TMG_CIF_USD,US,2017,820.898281
GR,TMG_CIF_USD,US,2018,809.620675
GR,TMG_CIF_USD,US,2019,1370.657023
GR,TMG_CIF_USD,US,2020,1106.639321
GR,TMG_CIF_USD,US,2021,1681.786284
GR,TMG_CIF_USD,US,2022,3587.026502
GR,TMG_CIF_USD,US,2023,1627.533566
GR,TMG_CIF_USD,US,2024,2333.460479
GR,TMG_CIF_USD,W00,2015,46782.295894
GR,TMG_CIF_USD,W00,2016,46802.448177
GR,TMG_CIF_USD,W00,2017,53487.921208
GR,TMG_CIF_USD,W00,2018,63870.589472
GR,TMG_CIF_USD,W00,2019,62374.070741
GR,TMG_CIF_USD,W00,2020,55875.776905
GR,TMG_CIF_USD,W00,2021,75886.024796
GR,TMG_CIF_USD,W00,2022,98084.676745
GR,TMG_CIF_USD,W00,2023,88428.414442
GR,TMG_CIF_USD,W00,2024,90867.713142
